id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
226,101,Oceanographic drivers of marine mammal and seabird habitat-use across shelf-seas: a guide to key features and recommendations for future research and …,57,"SL Cox, CB Embling, PJ Hosegood, SC Votier… "," Estuarine, Coastal and …, 2018 , Elsevier",Abstract Mid-latitude (∼ 30-60°) seasonally stratifying shelf-seas support a high abundance and diversity of marine predators such as marine mammals and seabirds. However …,https://www.sciencedirect.com/science/article/pii/S0272771417309587,"https://scholar.google.com/scholar?cites=947687385580825505&as_sdt=2005&sciodt=0,5&hl=en"
227,101,Passive acoustic monitoring as a potential tool to survey animal and ecosystem processes in freshwater environments,35,"C Desjonquères, T Gifford, S Linke "," Freshwater Biology, 2020 , Wiley Online Library","Biodiversity in freshwater habitats is decreasing faster than in any other type of environment, mostly as a result of human activities. Monitoring these losses can help guide mitigation …",https://onlinelibrary.wiley.com/doi/abs/10.1111/fwb.13356,"https://scholar.google.com/scholar?cites=5595364888626813888&as_sdt=2005&sciodt=0,5&hl=en"
228,101,Passive acoustic methods for tracking the 3D movements of small cetaceans around marine structures,13,"D Gillespie, L Palmer, J Macaulay, C Sparling… "," Plos one, 2020 , journals.plos.org",A wide range of anthropogenic structures exist in the marine environment with the extent of these set to increase as the global offshore renewable energy industry grows. Many of these …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0229058,"https://scholar.google.com/scholar?cites=7471689760786314777&as_sdt=2005&sciodt=0,5&hl=en"
229,101,Three‐dimensional movements of harbour seals in a tidally energetic channel: Application of a novel sonar tracking system,13,"GD Hastie, M Bivins, A Coram, J Gordon… "," Aquatic …, 2019 , Wiley Online Library",Understanding how marine predators utilize habitats requires that we consider their behaviour in three dimensions. Recent research has shown that marine mammals often …,https://onlinelibrary.wiley.com/doi/abs/10.1002/aqc.3017,"https://scholar.google.com/scholar?cites=746722079222821838&as_sdt=2005&sciodt=0,5&hl=en"
230,101,Sustainably reconciling offshore renewable energy with Natura 2000 sites: An interim adaptive management framework,11,C Le Lièvre ," Energy Policy, 2019 , Elsevier",The nascent nature of offshore renewable energy (ORE) technologies coupled with the existence of considerable data gaps and uncertainty on the receiving marine environment …,https://www.sciencedirect.com/science/article/pii/S0301421519300928,"https://scholar.google.com/scholar?cites=3325584387986165208&as_sdt=2005&sciodt=0,5&hl=en"
231,101,Adaptable monitoring package development and deployment: Lessons learned for integrated instrumentation at marine energy sites,11,"B Polagye, J Joslin, P Murphy, E Cotter, M Scott… "," Journal of Marine …, 2020 , mdpi.com","Integrated instrumentation packages are an attractive option for environmental and ecological monitoring at marine energy sites, as they can support a range of sensors in a …",https://www.mdpi.com/778080,"https://scholar.google.com/scholar?cites=15778937731219800283&as_sdt=2005&sciodt=0,5&hl=en"
232,101,Collision risk modelling for tidal energy devices: A flexible simulation-based approach,5,"N Horne, RM Culloch, P Schmitt, L Lieber… "," Journal of …, 2021 , Elsevier","The marine renewable energy industry is expanding as countries strive to reach climate targets as set out in the Paris Agreement. For tidal energy devices, the potential risk for …",https://www.sciencedirect.com/science/article/pii/S0301479720314092,"https://scholar.google.com/scholar?cites=15380722320576628239&as_sdt=2005&sciodt=0,5&hl=en"
233,101,Harbour porpoises exhibit localized evasion of a tidal turbine,5,"D Gillespie, L Palmer, J Macaulay… "," Aquatic …, 2021 , Wiley Online Library","Tidal energy generators have the potential to injure or kill marine animals, including small cetaceans, through collisions with moving turbine parts. Information on the fine scale …",https://onlinelibrary.wiley.com/doi/abs/10.1002/aqc.3660,"https://scholar.google.com/scholar?cites=11271551834998326158&as_sdt=2005&sciodt=0,5&hl=en"
234,101,Characterization of Marine Mammal Biomechanics to Evaluate Tidal Turbine Collision Impact,2,M Grear ," 2018 , digital.lib.washington.edu","Tidal energy has an immense potential for creating renewable energy from the ocean's moving tides and is under investigation worldwide. In this emerging field, potential …",https://digital.lib.washington.edu/researchworks/handle/1773/43007,"https://scholar.google.com/scholar?cites=8277695513890095669&as_sdt=2005&sciodt=0,5&hl=en"
235,101,USING REFLECTED CLICKS TO MONITOR RANGE AND DEPTH OF ATLANTIC HARBOUR PORPOISES.,2,"B Sanderson, M Adams… "," Journal of Ocean …, 2019 , search.ebscohost.com","Detection of the time of arrival of a harbour porpoise click at several synchronized broadband hydrophones, attached to a drifter, provides a method for locating porpoise and …",http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=17183200&AN=138638069&h=1t9WYXxffVMX%2F4DBGIQl4dcxENMz9Xm9zNsiaV8j2SM9G3d2Mj9gra3Lhey3rkJK3T8vPvC1j%2B6gO4DhCPBi5A%3D%3D&crl=c,"https://scholar.google.com/scholar?cites=9946218819946708608&as_sdt=2005&sciodt=0,5&hl=en"
236,72,A generalized baleen whale call detection and classification system,152,"MF Baumgartner, SE Mussoline "," The Journal of the Acoustical …, 2011 , asa.scitation.org",Passive acoustic monitoring allows the assessment of marine mammal occurrence and distribution at greater temporal and spatial scales than is now possible with traditional visual …,https://asa.scitation.org/doi/abs/10.1121/1.3562166,"https://scholar.google.com/scholar?cites=6975167005627722822&as_sdt=2005&sciodt=0,5&hl=en"
237,72,Detection of Blainville's beaked whales with towed arrays,31,AM von Benda,"Beckmann, FPA Lam, DJ Moretti… , Applied Acoustics, 2010 , Elsevier",The detection performance of a towed hydrophone array for deep-diving species is quantified by comparing detections of echolocation clicks from foraging groups of Blainville's …,https://www.sciencedirect.com/science/article/pii/S0003682X10001222,"https://scholar.google.com/scholar?cites=13742982323775359354&as_sdt=2005&sciodt=0,5&hl=en"
238,72,Automatic detection and characterization of dispersive north Atlantic right whale upcalls recorded in a shallow-water environment using a region-based active contour …,16,"B Mohammad, R McHugh "," IEEE Journal of Oceanic …, 2010 , ieeexplore.ieee.org",Various automatic detection and characterization techniques have been proposed to implement mitigation measures to protect the endangered North Atlantic Right Whales in …,https://ieeexplore.ieee.org/abstract/document/5618581/,"https://scholar.google.com/scholar?cites=13297148891878178667&as_sdt=2005&sciodt=0,5&hl=en"
239,72,Effect of towed array stability on instantaneous localization of marine mammals,13,AM von Benda,"Beckmann, SP Beerens… , The Journal of the …, 2013 , asa.scitation.org","Reliable localization of marine mammals using towed arrays is often required for mitigation, population density estimates, and bioacoustics research. The accuracy of the range …",https://asa.scitation.org/doi/abs/10.1121/1.4816553,"https://scholar.google.com/scholar?cites=12301662598786127559&as_sdt=2005&sciodt=0,5&hl=en"
240,72,Bio-inspired covert active sonar strategy,12,"J Jiang, X Wang, F Duan, C Li, X Fu, T Huang, L Bu… "," Sensors, 2018 , mdpi.com",The covertness of the active sonar is a very important issue and the sonar signal waveform design problem was studied to improve covertness of the system. Many marine mammals …,https://www.mdpi.com/320408,"https://scholar.google.com/scholar?cites=654797225616058945&as_sdt=2005&sciodt=0,5&hl=en"
241,72,"A novel image-processing based method for the automatic detection, extraction and characterization of marine mammal tonal calls",11,A Sánchez,"García, P Muñoz,Esparza… , Journal of the Marine …, 2010 , cambridge.org","A novel, automatic method for the detection, extraction and characterization of marine mammal tonal calls is presented. Signals are automatically detected from the spectrogram …",https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/novel-imageprocessing-based-method-for-the-automatic-detection-extraction-and-characterization-of-marine-mammal-tonal-calls/77CB01E0B9601D2A42FE1790EFCB84DF,"https://scholar.google.com/scholar?cites=6141404646598119781&as_sdt=2005&sciodt=0,5&hl=en"
242,72,"Herring (sild), killer whales (spekkhogger) and sonar-The 3S-2006 cruise report with preliminary results",10,"PH Kvadsheim, F Benders, N Nordlund, P Miller… "," 2007 , ffi,publikasjoner.archive …",This report summarises the outcome of an international research cruise in Norwegian waters (Vestfjorden) in November 2006. The objectives of the trial were to study impacts of military …,https://ffi-publikasjoner.archive.knowledgearc.net/handle/20.500.12242/2014,"https://scholar.google.com/scholar?cites=7415670615022683024&as_sdt=2005&sciodt=0,5&hl=en"
243,72,A sonar-embedded disguised communication strategy by combining sonar waveforms and whale call pulses for underwater sensor platforms,9,"J Jiang, X Wang, F Duan, X Fu, T Huang, C Li, L Ma… "," Applied Acoustics, 2019 , Elsevier","The security and covertness are very important for underwater sensor platforms, especially for underwater military sensor platforms. In this paper, different from the conventional low …",https://www.sciencedirect.com/science/article/pii/S0003682X18307163,"https://scholar.google.com/scholar?cites=12960633578346889533&as_sdt=2005&sciodt=0,5&hl=en"
244,72,Modelling the broadband propagation of marine mammal echolocation clicks for click-based population density estimates,10,AM von Benda,"Beckmann, L Thomas… , The Journal of the …, 2018 , asa.scitation.org",Passive acoustic monitoring with widely-dispersed hydrophones has been suggested as a cost-effective method to monitor population densities of echolocating marine mammals. This …,https://asa.scitation.org/doi/abs/10.1121/1.5023220,"https://scholar.google.com/scholar?cites=10223165842288950692&as_sdt=2005&sciodt=0,5&hl=en"
245,72,Disguised bionic sonar signal waveform design with its possible camouflage application strategy for underwater sensor platforms,7,"J Jiang, Z Sun, F Duan, W Liu, X Wang, C Li… "," IEEE Sensors …, 2018 , ieeexplore.ieee.org",The covertness of an active sonar is a very important issue and the sonar signal waveform design problem is studied to improve covertness of the system. Many marine mammals …,https://ieeexplore.ieee.org/abstract/document/8438555/,"https://scholar.google.com/scholar?cites=14877943752617881494&as_sdt=2005&sciodt=0,5&hl=en"
246,98,Towards reliable data-driven sound recognition models: developing attack and defense algorithms,1,M Esmaeilpour ," 2021 , espace.etsmtl.ca",Environmental sound classification (ESC) and automatic speech recognition (ASR) have always attracted increasing interest from industry and academia due to their extensive range …,https://espace.etsmtl.ca/id/eprint/2889/,"https://scholar.google.com/scholar?cites=11328680141128971747&as_sdt=2005&sciodt=0,5&hl=en"
247,98,Identifying Metrics for an IoT Performance Estimation Framework,,"I Alexopoulos, S Neophytoul… "," 2021 10th …, 2021 , ieeexplore.ieee.org",In this work we introduce a framework to support design decisions for heterogeneous IoT platforms and devices. The framework methodology as well as the development of software …,https://ieeexplore.ieee.org/abstract/document/9460212/,
248,100,The soundscape of the Anthropocene ocean,134,"CM Duarte, L Chapuis, SP Collin, DP Costa… "," Science, 2021 , science.org","Oceans have become substantially noisier since the Industrial Revolution. Shipping, resource exploration, and infrastructure development have increased the anthrophony …",https://www.science.org/doi/abs/10.1126/science.aba4658,"https://scholar.google.com/scholar?cites=11515155178198138799&as_sdt=2005&sciodt=0,5&hl=en"
